Nutrient,Amount,Unit,DV
"Carbohydrate",21.83,g,8 %
"Fiber",6.63,g,24 %
"Starch",0.06,g,
"Sugars",5.05,g,
"Fructose",1.66,g,
"Galactose",0,g,
"Glucose",1.63,g,
"Lactose",0,g,
"Maltose",0.08,g,
"Sucrose",0.09,g,
"Net carbs",15.2,g,
"0.01 g",0.04 g,undefined,3.73
"Fat",2.392,g,3 %
"Saturated fatty acids",0.967,g,5 %
"Butanoic acid",0.026,g,
"Decanoic acid",0.033,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.038,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.008,g,
"Hexadecanoic acid",0.402,g,
"Hexanoic acid",0.022,g,
"Octadecanoic acid",0.141,g,
"Octanoic acid",0.014,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.121,g,
"Monounsaturated fatty acids",0.566,g,
"Cis-hexadecenoic acid",0.015,g,
"Cis-octadecenoic acid",0.293,g,
"Docosenoic acid",0.032,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.012,g,
"Heptadecenoic acid",0.002,g,
"Hexadecenoic acid",0.001,g,
"Octadecenoic acid",0.041,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Trans-hexadecenoic acid",0.004,g,
"Trans-octadecenoic acid",0.033,g,
"Polyunsaturated fatty acids",0.476,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0.04,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0.001,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.001,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.002,g,
"Octadecadienoic CLAs acid",0.007,g,
"Octadecadienoic acid",0.054,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.013,g,
"Trans-octadecadienoic acid",0.009,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.045,g,
"Fatty acids, total trans-monoenoic",0.037,g,
"Fatty acids, total trans-dienoic",0.01,g,
"Cholesterol",11.08,mg,4 %
"Alcohol, ethyl",0,g,
"Ash",1.15,g,
"Caffeine",0,mg,
"Choline, free",0.09,mg,
"Choline, from glycerophosphocholine",0.16,mg,
"Choline, from phosphocholine",0,mg,
"Choline, from phosphotidyl choline",0.25,mg,
"Choline, from sphingomyelin",0.22,mg,
"MUFA 14:1 c",0.01,g,
"MUFA 17:1 c",0,g,
"MUFA 20:1 c",0,g,
"Nitrogen",0.23,g,
"PUFA 18:2 c",0.05,g,
"PUFA 18:3 c",0.01,g,
"PUFA 20:2 c",0,g,
"PUFA 20:3 c",0,g,
"PUFA 20:3 n-9",0,g,
"PUFA 20:4c",0,g,
"PUFA 20:5c",0,g,
"PUFA 22:2",0,g,
"PUFA 22:5 c",0,g,
"PUFA 22:6 c",0,g,
"SFA 11:0",0,g,
"Theobromine",0,mg,
"Water",96.99,g,
